Agent Name,Agent Company,Price,Address Line 1,Address Line 2,Bedrooms,Bathrooms,Parking,Floor Space
,N/A,$450 weekly,"134 Barrands Ln,",DRYSDALE VIC 3222,2 Beds,2 Baths,2 Parking,N/A
,N/A,$450.00,"6 Marilyn Close,",CORIO VIC 3214,3 Beds,1 Bath,2 Parking,N/A
,N/A,$500 per week,"12A Konrads Crescent,",HIGHTON VIC 3216,3 Beds,2 Baths,2 Parking,N/A
,N/A,Under Application,"5 Pescia Ct,",LEOPOLD VIC 3224,4 Beds,2 Baths,3 Parking,588m²
,N/A,$440,"2C Wren Street,",NORLANE VIC 3214,2 Beds,2 Baths,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,Under Application - Deposit Taken,"702/845-851 Whitehorse Rd,",BOX HILL VIC 3128,3 Beds,2 Baths,1 Parking,N/A
,N/A,$310 weekly,"2/22 Northam Avenue,",HIGHTON VIC 3216,1 Bed,1 Bath,1 Parking,N/A
,N/A,$480 per week,"19 Ponds Drive,",LARA VIC 3212,3 Beds,1 Bath,1 Parking,862m²
,N/A,$750 - Large Warehouse-Style Apartment!,"35/1 Flagstaff Lane,",WEST MELBOURNE VIC 3003,2 Beds,2 Baths,1 Parking,N/A
,N/A,$350 weekly,"3/24 Elizabeth St,",GEELONG WEST VIC 3218,1 Bed,1 Bath,1 Parking,N/A
,N/A,$560 weekly,"1006/545 Station St,",BOX HILL VIC 3128,1 Bed,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$490.00 per week,"20 Orbit Drive,",WHITTINGTON VIC 3219,4 Beds,2 Baths,2 Parking,775m²
,N/A,$480,"16 Zoe Street,",ROCKBANK VIC 3335,3 Beds,2 Baths,2 Parking,N/A
,N/A,$470,"27 Edison Road,",BELL POST HILL VIC 3215,3 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$620 per week,"8 Miriam Court,",OCEAN GROVE VIC 3226,4 Beds,2 Baths,2 Parking,N/A
,N/A,$565 per week,"11 Sophie Way,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,N/A
,N/A,$550.00 per week,"13 Darryl Street,",PORTARLINGTON VIC 3223,4 Beds,2 Baths,2 Parking,N/A
,N/A,$590 per week,"409/2 Hallenstein Street,",FOOTSCRAY VIC 3011,2 Beds,2 Baths,1 Parking,N/A
,N/A,$470,"28 Dunloe Avenue,",NORLANE VIC 3214,3 Beds,1 Bath,2 Parking,655m²
,N/A,$510 per week,"1 Blande Court,",LARA VIC 3212,3 Beds,2 Baths,2 Parking,N/A
,N/A,$495.00 per week,"210 Shannon Avenue,",GEELONG WEST VIC 3218,3 Beds,1 Bath,− Parking,N/A
,N/A,Contact Agent,"44/145 Canterbury Road,",TOORAK VIC 3142,1 Bed,1 Bath,− Parking,N/A
,N/A,$350.00,"4/202 Kilgour Street,",GEELONG VIC 3220,1 Bed,1 Bath,1 Parking,N/A
,N/A,$425 per week,"20 Lonsdale Street,",SOUTH GEELONG VIC 3220,3 Beds,1 Bath,1 Parking,N/A
,N/A,$580 per week,"61 Bieske Road,",GROVEDALE VIC 3216,4 Beds,2 Baths,5 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$670.00,"37 Limpet Circuit,",POINT LONSDALE VIC 3225,4 Beds,2 Baths,2 Parking,N/A
,N/A,$550.00,"24 Oakdale St,",CHARLEMONT VIC 3217,4 Beds,2 Baths,2 Parking,N/A
,N/A,$590,"6 Nandina Close,",BELL PARK VIC 3215,3 Beds,2 Baths,2 Parking,N/A
,N/A,$330 per week,"6/73 McKillop Street,",GEELONG VIC 3220,1 Bed,1 Bath,− Parking,N/A
,N/A,$500 per week,"2/32 Lady Nelson Drive,",RIPPLESIDE VIC 3215,1 Bed,1 Bath,1 Parking,N/A
,N/A,$800.00,"1806/408 Spencer Street,",WEST MELBOURNE VIC 3003,2 Beds,2 Baths,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$385.00 per week,"9/1010 Geelong Road,",CANADIAN VIC 3350,3 Beds,1 Bath,1 Parking,N/A
,N/A,$375 pw,"74 Eagle Parade,",NORLANE VIC 3214,2 Beds,1 Bath,1 Parking,785m²
,N/A,$350 per week,"1/102 Sparks Road,",NORLANE VIC 3214,1 Bed,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$490 per week,"34 Hereford Drive,",BELMONT VIC 3216,3 Beds,2 Baths,3 Parking,N/A
,N/A,$450,"20 GRAPPENHALL AVENUE,",STRATHTULLOH VIC 3338,4 Beds,2 Baths,2 Parking,N/A
,N/A,$400 per week,"2/10 Geelong Road,",PORTARLINGTON VIC 3223,2 Beds,1 Bath,2 Parking,157m²
,N/A,$600 per week,"13B Tennant Street,",POINT COOK VIC 3030,4 Beds,2 Baths,2 Parking,N/A
,N/A,$490.00 per week,"8 Beeston Avenue,",CHARLEMONT VIC 3217,3 Beds,2 Baths,1 Parking,N/A
,N/A,Application Approved,"1/6 Ozone Road,",BARWON HEADS VIC 3227,3 Beds,2 Baths,1 Parking,N/A
,N/A,$600.00,"12B Camden Road,",NEWTOWN VIC 3220,3 Beds,2 Baths,1 Parking,N/A
,N/A,$440.00,"1/23 Station Street,",NORLANE VIC 3214,3 Beds,2 Baths,1 Parking,N/A
,N/A,Under Application,"904/44 Ryrie Street,",GEELONG VIC 3220,2 Beds,2 Baths,1 Parking,N/A
,N/A,$650 weekly,"606/12-14 Nelson Rd,",BOX HILL VIC 3128,2 Beds,2 Baths,1 Parking,N/A
,N/A,$650.00,"18 Francis Street,",BELMONT VIC 3216,5 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$630,"6/307 Geelong Road,",KINGSVILLE VIC 3012,2 Beds,2 Baths,1 Parking,N/A
,N/A,335 per week,"130/386 Burwood Highway,",BURWOOD VIC 3125,1 Bed,1 Bath,− Parking,N/A
,N/A,$770,"5/307 Geelong Road,",KINGSVILLE VIC 3012,3 Beds,3 Baths,1 Parking,N/A
,N/A,$530.00,"404/18 Malone Street,",GEELONG VIC 3220,2 Beds,1 Bath,1 Parking,N/A
,N/A,$520.00 per week,"29 Blackwattle Drive,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,N/A
,N/A,$375.00,"1/1 Holman Court,",BREAKWATER VIC 3219,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$700pw,"21 Sunshine Avenue,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,3 Parking,560m²
,N/A,$470 per week,"1 Marlyn Court,",HIGHTON VIC 3216,2 Beds,1 Bath,1 Parking,N/A
,N/A,$290,"3/77-79 Princess Road,",CORIO VIC 3214,1 Bed,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$600 per week,N/A,LALOR VIC 3075,3 Beds,1 Bath,2 Parking,N/A
,N/A,$510,"57 Boundary Road,",NEWCOMB VIC 3219,3 Beds,1 Bath,1 Parking,N/A
,N/A,$520.00,"61 Miranda Crescent,",ST LEONARDS VIC 3223,4 Beds,2 Baths,2 Parking,N/A
,N/A,$550.00 per week,"3 Alpina Avenue,",MOUNT DUNEED VIC 3217,4 Beds,2 Baths,2 Parking,378m²
,N/A,$450.00,"1/102 McClelland Street,",BELL PARK VIC 3215,3 Beds,1 Bath,1 Parking,N/A
,N/A,$300,"7/35 Dorward Avenue,",NEWCOMB VIC 3219,1 Bed,1 Bath,1 Parking,N/A
,N/A,$595 per week,"32 Victoria,",PRESTON VIC 3072,2 Beds,1 Bath,2 Parking,165m²
,N/A,$560.00 per week,"2A Fairmont Road,",NEWTOWN VIC 3220,3 Beds,1 Bath,2 Parking,N/A
,N/A,$750 weekly,"1/30 Taits Rd,",BARWON HEADS VIC 3227,3 Beds,2 Baths,2 Parking,N/A
,N/A,$550 per week,"3 Fairfield Avenue,",BELMONT VIC 3216,4 Beds,1 Bath,2 Parking,N/A
,N/A,$550 weekly,"1 Lexton Rd,",BOX HILL NORTH VIC 3129,3 Beds,1 Bath,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$780 per week,"25 Bell Parade,",DRUMCONDRA VIC 3215,4 Beds,2 Baths,3 Parking,N/A
,N/A,$430,"9 Beech Court,",CORIO VIC 3214,3 Beds,1 Bath,2 Parking,N/A
,N/A,$525.00 per week,"2/19 Crane Court,",OCEAN GROVE VIC 3226,3 Beds,1 Bath,2 Parking,250m²
,N/A,$450 per week,"24 Apex Avenue,",BELMONT VIC 3216,3 Beds,1 Bath,1 Parking,N/A
,N/A,$550 per week,"63 Aviation Drive,",MOUNT DUNEED VIC 3217,4 Beds,2 Baths,2 Parking,N/A
,N/A,$480 weekly,"14 Meredith St,",ST LEONARDS VIC 3223,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$425.00,"2/15 Jacobs Street,",BELMONT VIC 3216,2 Beds,1 Bath,1 Parking,N/A
,N/A,$400 per week,"2/106 Harvey Road,",ST LEONARDS VIC 3223,4 Beds,1 Bath,1 Parking,N/A
,N/A,$450 per week,"22 Kanimbla Avenue,",LEOPOLD VIC 3224,3 Beds,1 Bath,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$550 per week,"2 Whitfords Drive,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,N/A
,N/A,$395 per week,"17/92 Grey St,",ST KILDA VIC 3182,− 0 Beds,1 Bath,− Parking,30m²
,N/A,$450 weekly,"14 Katarina Place,",WHITTINGTON VIC 3219,3 Beds,1 Bath,2 Parking,N/A
,N/A,$520 per week,"38 Edenhope Circuit,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,N/A
,N/A,$500.00 per week,"16 Marentelli Avenue,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,N/A
,N/A,$430.00 per week,"19 Iona Street,",NORLANE VIC 3214,3 Beds,1 Bath,1 Parking,N/A
,N/A,$600 per week,"5 Polwarth Crescent,",BELMONT VIC 3216,4 Beds,2 Baths,2 Parking,N/A
,N/A,$470,"7B Cornish Avenue,",BELMONT VIC 3216,3 Beds,2 Baths,1 Parking,N/A
,N/A,$455,"56 Atherton Street,",ARMSTRONG CREEK VIC 3217,3 Beds,2 Baths,1 Parking,N/A
N/A,N/A,$600 pw,"25 Callanish Street,",TRUGANINA VIC 3029,4 Beds,2 Baths,2 Parking,N/A
,N/A,$490.00 per week,"64 Precinct Road,",CHARLEMONT VIC 3217,4 Beds,2 Baths,2 Parking,295m²
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$530 weekly,"8 Wattle St,",BOX HILL NORTH VIC 3129,3 Beds,1 Bath,2 Parking,N/A
,N/A,$425 weekly,"1/44 Geelong Road,",FOOTSCRAY VIC 3011,2 Beds,1 Bath,1 Parking,N/A
,N/A,$325 per week,N/A,PARK ORCHARDS VIC 3114,6 Beds,3 Baths,3 Parking,"4,298m²"
,N/A,"$1,950 per week","112 Harold St,",MIDDLE PARK VIC 3206,4 Beds,3 Baths,2 Parking,N/A
,N/A,$480.00 per week,"15 Devenish Way,",ST LEONARDS VIC 3223,4 Beds,2 Baths,2 Parking,N/A
,N/A,$620,"244 Anakie Road,",BELL PARK VIC 3215,5 Beds,3 Baths,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$295.00,"2/48 Clonard Avenue,",GEELONG WEST VIC 3218,1 Bed,1 Bath,1 Parking,N/A
,N/A,"$1,150 weekly","280A Tucker Rd,",ORMOND VIC 3204,4 Beds,3 Baths,2 Parking,N/A
,N/A,$470 weekly,"8 Beekeeper Rd,",ARMSTRONG CREEK VIC 3217,3 Beds,2 Baths,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$525.00,"206 Gatehouse Place,",MARIBYRNONG VIC 3032,2 Beds,1 Bath,1 Parking,N/A
,N/A,$310,"7 and 8/78A Vines Road,",HAMLYN HEIGHTS VIC 3215,1 Bed,1 Bath,1 Parking,N/A
,N/A,$410.00 per week,"20 Welfare Street,",PORTARLINGTON VIC 3223,3 Beds,1 Bath,2 Parking,N/A
,N/A,$500 per week,"22 Hammond Street,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,4 Parking,346m²
,N/A,$210 per week,"1/52-54 Oakwood Crescent,",WAURN PONDS VIC 3216,1 Bed,1 Bath,− Parking,N/A
,N/A,$680.00,"23 Alexandra Avenue,",GEELONG VIC 3220,3 Beds,1 Bath,1 Parking,N/A
,N/A,$630 per week,"2712/500 Elizabeth Street,",MELBOURNE VIC 3000,2 Beds,1 Bath,− Parking,N/A
,N/A,$750 per week,N/A,MOUNT WAVERLEY VIC 3149,3 Beds,3 Baths,1 Parking,N/A
,N/A,$630.00,"50B Clarke Street,",NEWTOWN VIC 3220,3 Beds,2 Baths,2 Parking,N/A
,N/A,$510.00,"21 Newton Avenue,",BELL POST HILL VIC 3215,4 Beds,2 Baths,1 Parking,N/A
,N/A,$620 pw,"15 Leeward Drive,",TARNEIT VIC 3029,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$580 PER WEEK,"7 Lauradan Way,",WOLLERT VIC 3750,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$510 pw,"41 Holman Crescent,",BACCHUS MARSH VIC 3340,4 Beds,2 Baths,2 Parking,N/A
,N/A,$420 per week,"76 Hendy Street,",CORIO VIC 3214,3 Beds,1 Bath,1 Parking,N/A
,N/A,$435.00,"14B Bromley Street,",THOMSON VIC 3219,2 Beds,1 Bath,1 Parking,N/A
,N/A,$420.00,"79 Pioneer Road,",GROVEDALE VIC 3216,3 Beds,1 Bath,1 Parking,N/A
,N/A,$500.00 per week,"15 Chucklecreek Lane,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,442m²
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$380.00,"2/339 Pakington Street,",NEWTOWN VIC 3220,2 Beds,1 Bath,1 Parking,N/A
,N/A,$500 pw,"2/9 Vistula Avenue,",BELL PARK VIC 3215,3 Beds,2 Baths,2 Parking,N/A
,N/A,Under Application,"14 Jasper Ave,",BARWON HEADS VIC 3227,2 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$495.00 per week,"5 Citrinus Avenue,",MOUNT DUNEED VIC 3217,3 Beds,2 Baths,2 Parking,N/A
,N/A,$470.00,"18 Allitt Avenue,",BELMONT VIC 3216,3 Beds,1 Bath,2 Parking,N/A
,N/A,$550 pw,"48 Ashbury Boulevard,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,N/A
,N/A,$420 weekly,"G04/195 Geelong Road,",KINGSVILLE VIC 3012,1 Bed,1 Bath,1 Parking,N/A
,N/A,$450 per week,"13 Westmoreland Street,",ST ALBANS PARK VIC 3219,3 Beds,1 Bath,4 Parking,N/A
,N/A,$430 pw,"8 Ann Street,",GEELONG WEST VIC 3218,3 Beds,1 Bath,1 Parking,N/A
,N/A,$490,"1/10 Caroline Street,",HIGHTON VIC 3216,3 Beds,2 Baths,1 Parking,264m²
,N/A,$630.00,"128 Settlement Road,",BELMONT VIC 3216,5 Beds,2 Baths,3 Parking,N/A
,N/A,$570 weekly,"8 Serene Avenue,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,N/A
,N/A,$525,"G11/110 Roberts Street,",WEST FOOTSCRAY VIC 3012,2 Beds,2 Baths,1 Parking,N/A
,N/A,$495 pw,"121 Isabella Street,",GEELONG WEST VIC 3218,3 Beds,2 Baths,− Parking,441m²
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$550 per week,"11 Carina Court,",POINT COOK VIC 3030,4 Beds,2 Baths,− Parking,N/A
,N/A,$520.00,"43 Atherton Street,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,N/A
,N/A,$590 per week,"103/44 Ryrie Street,",GEELONG VIC 3220,2 Beds,2 Baths,1 Parking,N/A
,N/A,$560.00 per week,"6A Ashford Court,",BELMONT VIC 3216,3 Beds,2 Baths,2 Parking,N/A
,N/A,$750 per week,"3 Hewat Drive,",HIGHTON VIC 3216,5 Beds,2 Baths,2 Parking,N/A
,N/A,***APPLICATIONS CLOSED - UNDER OFFER***,"12 Colorado Drive,",CORIO VIC 3214,3 Beds,1 Bath,3 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$500.00 per week,"10 Sundews Crescent,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,N/A
,N/A,$210 weekly,"1/133 Raleigh Road,",MARIBYRNONG VIC 3032,1 Bed,1 Bath,− Parking,N/A
,N/A,$530 weekly,"25 Spirit Crescent,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$450 weekly,"24 Dorothy Avenue,",BELMONT VIC 3216,2 Beds,1 Bath,1 Parking,N/A
,N/A,$445 per week,"7/1 Fiona Court,",ST KILDA VIC 3182,1 Bed,1 Bath,1 Parking,N/A
,N/A,$470.00,"20 Libau Avenue,",BELL PARK VIC 3215,3 Beds,1 Bath,− Parking,N/A
,N/A,$800 per week,"1/5 Jaguar Dr,",CLAYTON VIC 3168,4 Beds,3 Baths,2 Parking,N/A
,N/A,$650 per week Unfurnished,"1 Tuckett Street,",ALPHINGTON VIC 3078,3 Beds,1 Bath,2 Parking,N/A
,N/A,$495 per week,"25 DEVON STREET,",HAMLYN HEIGHTS VIC 3215,3 Beds,1 Bath,2 Parking,753m²
,N/A,$670 per week,"205/8 Sutherland Street,",MELBOURNE VIC 3000,2 Beds,2 Baths,− Parking,N/A
,N/A,"$450.00 per Week $1,955.00","39 Shillings Road,",MAMBOURIN VIC 3024,3 Beds,2 Baths,2 Parking,N/A
,N/A,$440.00,"58 James Street,",BELMONT VIC 3216,2 Beds,1 Bath,4 Parking,N/A
,N/A,$500.00 Per Week,"971a Albany Highway,",EAST VICTORIA PARK WA 6101,1 Bed,1 Bath,2 Parking,N/A
,N/A,$570 per week,"41 Calder Street,",MANIFOLD HEIGHTS VIC 3218,3 Beds,2 Baths,3 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$480 per week,"29 Ann Street,",GEELONG WEST VIC 3218,4 Beds,1 Bath,1 Parking,N/A
,N/A,$465 weekly,"13 Riatta Avenue,",GROVEDALE VIC 3216,3 Beds,1 Bath,1 Parking,N/A
,N/A,"$1,395 per week","21A Peel St,",KEW VIC 3101,4 Beds,3 Baths,2 Parking,380m²
,N/A,$450.00,"12 Speranza Court,",MARSHALL VIC 3216,4 Beds,2 Baths,2 Parking,N/A
,N/A,$480.00,"12 O'Leary Walk,",CHARLEMONT VIC 3217,3 Beds,2 Baths,2 Parking,N/A
,N/A,$650 weekly,"735 Anglesea Rd,",FRESHWATER CREEK VIC 3217,4 Beds,1 Bath,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,"$420 per week $1,825.00","24 Hensbergh Place,",SUNSHINE WEST VIC 3020,1 Bed,1 Bath,1 Parking,N/A
,N/A,$550,"10 Dorr Court,",BELMONT VIC 3216,3 Beds,2 Baths,2 Parking,N/A
,N/A,$620 PER WEEK,"11 Blunsdon Road,",WOLLERT VIC 3750,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$430.00,"330 Church Street,",HAMLYN HEIGHTS VIC 3215,3 Beds,1 Bath,1 Parking,N/A
,N/A,$420 per week,"1/14 Airey Street,",MANIFOLD HEIGHTS VIC 3218,2 Beds,1 Bath,1 Parking,N/A
,N/A,$550 per week,"30 Whites Road,",MOUNT DUNEED VIC 3217,4 Beds,2 Baths,2 Parking,N/A
,N/A,$460.00 Per Week,"21 Nivea Street,",MAMBOURIN VIC 3024,3 Beds,2 Baths,2 Parking,N/A
,N/A,$850,"510 bacchus marsh road,",LARA VIC 3212,4 Beds,2 Baths,6 Parking,"22,100m²"
,N/A,$450 weekly,"4 Sharland Road,",CORIO VIC 3214,3 Beds,1 Bath,2 Parking,N/A
,N/A,$530 pw,"1 Avalon Walk,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,N/A
,N/A,$600,"2 Ranni Place,",BONNIE BROOK VIC 3335,4 Beds,2 Baths,3 Parking,428m²
,N/A,$500.00,"89B Kinlock Street,",BELL POST HILL VIC 3215,3 Beds,2 Baths,1 Parking,N/A
,N/A,$450 per week,"169 Solar Drive,",WHITTINGTON VIC 3219,3 Beds,1 Bath,6 Parking,N/A
,N/A,$550.00,"8 Holbein Court,",GROVEDALE VIC 3216,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$700 weekly,"9 Glenview Rd,",DONCASTER EAST VIC 3109,3 Beds,2 Baths,2 Parking,N/A
,N/A,$530 per week,"54 SOLITUDE CRESCENT,",POINT COOK VIC 3030,4 Beds,2 Baths,2 Parking,N/A
,N/A,$500,"12 Myna Way,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,N/A
,N/A,$795.00,"1&2/514 Ryrie Street,",EAST GEELONG VIC 3219,4 Beds,2 Baths,2 Parking,N/A
,N/A,$420.00,"30 Yaraan Street,",BELL PARK VIC 3215,3 Beds,1 Bath,2 Parking,N/A
,N/A,$400.00 per week,"5/19 Candover Street,",GEELONG WEST VIC 3218,3 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$480 pw,"8 Seabeach Parade,",NORTH SHORE VIC 3214,4 Beds,2 Baths,1 Parking,N/A
,N/A,Under Application,"6 Conder Parade,",CLIFTON SPRINGS VIC 3222,4 Beds,2 Baths,2 Parking,563m²
,N/A,$740.00,"1307/408 Spencer Street,",WEST MELBOURNE VIC 3003,2 Beds,1 Bath,− Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$780 per week,"2011/371 Little Lonsdale Street,",MELBOURNE VIC 3000,2 Beds,2 Baths,− Parking,N/A
,N/A,$800.00,"902/408 Spencer Street,",WEST MELBOURNE VIC 3003,2 Beds,2 Baths,− Parking,N/A
,N/A,$430.00 per week,"6 Ariel Court,",WHITTINGTON VIC 3219,3 Beds,1 Bath,1 Parking,N/A
,N/A,Application Approved,"7 Derby Way,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,350m²
,N/A,$650 per week,"1102/555 Swanston Street,",CARLTON VIC 3053,2 Beds,2 Baths,− Parking,N/A
,N/A,$550 per week,"1/87 Fyans Street,",SOUTH GEELONG VIC 3220,4 Beds,2 Baths,− Parking,N/A
,N/A,$450 pw,"66 Streeton Close,",CORIO VIC 3214,3 Beds,1 Bath,1 Parking,N/A
,N/A,$350 pw,"1/26-28 Buffalo Avenue,",CORIO VIC 3214,2 Beds,1 Bath,1 Parking,N/A
,N/A,$460 per week,"71B Fairfax Street,",PORTARLINGTON VIC 3223,3 Beds,2 Baths,1 Parking,N/A
,N/A,$675.00,"20 Tremont Court,",BARWON HEADS VIC 3227,4 Beds,2 Baths,2 Parking,N/A
,N/A,$670 per week,"6 Genoa Way,",CURLEWIS VIC 3222,4 Beds,2 Baths,2 Parking,486m²
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$750.00,"309/408 Spencer Street,",WEST MELBOURNE VIC 3003,2 Beds,2 Baths,1 Parking,N/A
,N/A,$610pw,"455 Geelong Road,",YARRAVILLE VIC 3013,2 Beds,1 Bath,2 Parking,N/A
,N/A,UNDER APPLICATION,"85 Marlin Drive,",OCEAN GROVE VIC 3226,2 Beds,1 Bath,2 Parking,N/A
,N/A,$600,"14B Kinlock Avenue,",FERNDALE WA 6148,3 Beds,1 Bath,3 Parking,N/A
,N/A,$410 weekly,"1/912 Geelong Rd,",CANADIAN VIC 3350,3 Beds,2 Baths,1 Parking,N/A
,N/A,$465.00 per week,"4/17a The Esplanade,",GEELONG VIC 3220,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$520,"22 Driftwood Street,",AINTREE VIC 3336,4 Beds,2 Baths,2 Parking,N/A
,N/A,"$1,550 per week","201/1 Wallace Avenue,",TOORAK VIC 3142,2 Beds,2 Baths,2 Parking,N/A
,N/A,$430 pw,"3/104 Colac Road,",HIGHTON VIC 3216,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$475.00,"23 Amoore Avenue,",HIGHTON VIC 3216,4 Beds,1 Bath,1 Parking,N/A
,N/A,$630 pw,"20 Sundial Drive,",CLIFTON SPRINGS VIC 3222,3 Beds,2 Baths,2 Parking,N/A
,N/A,$550,"G11/110 Roberts Street,",WEST FOOTSCRAY VIC 3012,2 Beds,2 Baths,1 Parking,N/A
,N/A,$500 pw,"31 Jasmine Street,",BELL PARK VIC 3215,3 Beds,2 Baths,1 Parking,N/A
,N/A,$550.00,"23 Jedda Street,",BELL POST HILL VIC 3215,4 Beds,2 Baths,2 Parking,N/A
,N/A,$500.00,"8 Revival Street,",CHARLEMONT VIC 3217,4 Beds,2 Baths,2 Parking,N/A
,N/A,$700 per week,"1 Harding Street,",PORTARLINGTON VIC 3223,4 Beds,2 Baths,1 Parking,N/A
,N/A,$650 weekly,"20 Punt Rd,",BARWON HEADS VIC 3227,2 Beds,1 Bath,1 Parking,N/A
,N/A,$470 per week,"51 Settlement Road,",BELMONT VIC 3216,3 Beds,1 Bath,2 Parking,N/A
,N/A,$550 per week,"10/949 Albany Highway,",EAST VICTORIA PARK WA 6101,2 Beds,1 Bath,1 Parking,N/A
,N/A,$510 weekly,"2/14 Homewood Lane,",HIGHTON VIC 3216,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$680.00,"160 Shell Road,",OCEAN GROVE VIC 3226,6 Beds,3 Baths,2 Parking,N/A
,N/A,$585 per week,"10/135 Fitzroy Street,",ST KILDA VIC 3182,2 Beds,1 Bath,1 Parking,N/A
,N/A,$500.00,"2/50 Sladen Street,",HAMLYN HEIGHTS VIC 3215,3 Beds,2 Baths,1 Parking,N/A
,N/A,$525.00,"106/312-320 Moorabool Street,",GEELONG VIC 3220,2 Beds,1 Bath,1 Parking,N/A
,N/A,$620.00 per week,"10 Harold Mews,",FYANSFORD VIC 3218,4 Beds,2 Baths,2 Parking,N/A
,N/A,$445 pw,"54 Ernest Street,",BELL POST HILL VIC 3215,3 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$600.00,"11 Kylemore Court,",LEOPOLD VIC 3224,4 Beds,2 Baths,2 Parking,N/A
