Agent Name,Agent Company,Price,Address Line 1,Address Line 2,Bedrooms,Bathrooms,Parking,Floor Space
,N/A,$350.00,"107 Callow Street,",BALLARAT EAST VIC 3350,3 Beds,1 Bath,1 Parking,N/A
,N/A,$450.00 per week,"20 Rivulet Road,",BONSHAW VIC 3352,4 Beds,2 Baths,2 Parking,N/A
,N/A,$450.00 per week,"4 Goldsborough Street,",BONSHAW VIC 3352,4 Beds,2 Baths,2 Parking,N/A
,N/A,$360 p.w.,"59 Gillies Street South,",ALFREDTON VIC 3350,4 Beds,1 Bath,1 Parking,N/A
,N/A,$460,"8 Perth Avenue,",ALBION VIC 3020,3 Beds,1 Bath,− Parking,N/A
,N/A,$390.00 per week,"222 Victoria Street,",BALLARAT EAST VIC 3350,3 Beds,1 Bath,4 Parking,N/A
,N/A,$355.00 per week,"103/133 Droop Street,",FOOTSCRAY VIC 3011,1 Bed,1 Bath,− Parking,N/A
,N/A,$355.00 per week,"309/133 Droop Street,",FOOTSCRAY VIC 3011,1 Bed,1 Bath,− Parking,N/A
,N/A,$355.00 per week,"320/133 Droop Street,",FOOTSCRAY VIC 3011,1 Bed,1 Bath,− Parking,N/A
,N/A,$350 per week,"304/133 Droop Street,",FOOTSCRAY VIC 3011,1 Bed,1 Bath,− Parking,N/A
,N/A,$360 per week,"19/117-119 Ballarat Road,",FOOTSCRAY VIC 3011,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$620 PER WEEK,"11 Blunsdon Road,",WOLLERT VIC 3750,4 Beds,2 Baths,2 Parking,N/A
,N/A,$450.00 per week,"32 Marxsen Parade,",LUCAS VIC 3350,4 Beds,2 Baths,2 Parking,N/A
,N/A,$400.00 per week,"64 Vale Street,",SEBASTOPOL VIC 3356,3 Beds,1 Bath,3 Parking,585m²
,N/A,$460.00 Per Week,"21 Nivea Street,",MAMBOURIN VIC 3024,3 Beds,2 Baths,2 Parking,N/A
,N/A,$495.00,"49 Webster Street,",BALLARAT CENTRAL VIC 3350,2 Beds,1 Bath,1 Parking,N/A
,N/A,$360pw,"11 Carpenter Street,",WENDOUREE VIC 3355,3 Beds,1 Bath,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$260.00,"2/6 Alfred Street,",SEBASTOPOL VIC 3356,2 Beds,1 Bath,1 Parking,N/A
,N/A,$360 p.w.,"806 Doveton Street North,",SOLDIERS HILL VIC 3350,3 Beds,1 Bath,1 Parking,N/A
,N/A,$360 per week,"14/117-119 Ballarat Road,",FOOTSCRAY VIC 3011,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$350 pw,"2 Verbenna Grove,",WENDOUREE VIC 3355,3 Beds,1 Bath,− Parking,N/A
,N/A,$405.00 per week,"1617 Sturt Street,",ALFREDTON VIC 3350,2 Beds,2 Baths,2 Parking,184m²
,N/A,$360 per week,"38/117-119 Ballarat Road,",FOOTSCRAY VIC 3011,1 Bed,1 Bath,− Parking,N/A
,N/A,$360 per week,"36/117-119 Ballarat Road,",FOOTSCRAY VIC 3011,1 Bed,1 Bath,− Parking,N/A
,N/A,$380 p.w.,"160 Albert Street,",SEBASTOPOL VIC 3356,4 Beds,1 Bath,− Parking,N/A
,N/A,$600,"2 Ranni Place,",BONNIE BROOK VIC 3335,4 Beds,2 Baths,3 Parking,428m²
,N/A,$360 per week,"18/117-119 Ballarat Road,",FOOTSCRAY VIC 3011,1 Bed,1 Bath,− Parking,N/A
,N/A,$700 weekly,"9 Glenview Rd,",DONCASTER EAST VIC 3109,3 Beds,2 Baths,2 Parking,N/A
,N/A,$530 per week,"54 SOLITUDE CRESCENT,",POINT COOK VIC 3030,4 Beds,2 Baths,2 Parking,N/A
,N/A,$450.00 per week,"3 Ireland Street,",SMYTHESDALE VIC 3351,3 Beds,1 Bath,2 Parking,N/A
,N/A,$310 Including Utilities,"107 Little Dodds Street,",GOLDEN POINT VIC 3350,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$400.00,"9 Mia Street,",ALFREDTON VIC 3350,3 Beds,2 Baths,1 Parking,N/A
,N/A,$740.00,"1307/408 Spencer Street,",WEST MELBOURNE VIC 3003,2 Beds,1 Bath,− Parking,N/A
,N/A,$780 per week,"2011/371 Little Lonsdale Street,",MELBOURNE VIC 3000,2 Beds,2 Baths,− Parking,N/A
,N/A,$800.00,"902/408 Spencer Street,",WEST MELBOURNE VIC 3003,2 Beds,2 Baths,− Parking,N/A
,N/A,$650 per week,"1102/555 Swanston Street,",CARLTON VIC 3053,2 Beds,2 Baths,− Parking,N/A
,N/A,$470.00 per week,"15 Dante Crescent,",BONSHAW VIC 3352,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$450.00,"101 Berrigan Drive,",BONSHAW VIC 3352,4 Beds,2 Baths,2 Parking,N/A
,N/A,$360.00,"3/9 Foster Street,",REDAN VIC 3350,2 Beds,1 Bath,1 Parking,N/A
,N/A,$750.00,"309/408 Spencer Street,",WEST MELBOURNE VIC 3003,2 Beds,2 Baths,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$455 p.w.,"173 Majestic Way,",WINTER VALLEY VIC 3358,3 Beds,2 Baths,2 Parking,N/A
,N/A,$310.00 per week,"2/14 Aquila Court,",BALLARAT NORTH VIC 3350,2 Beds,1 Bath,1 Parking,N/A
,N/A,$438 pw,"21/26 Beverin Street,",SEBASTOPOL VIC 3356,1 Bed,1 Bath,− Parking,N/A
,N/A,$600,"14B Kinlock Avenue,",FERNDALE WA 6148,3 Beds,1 Bath,3 Parking,N/A
,N/A,$410 weekly,"1/912 Geelong Rd,",CANADIAN VIC 3350,3 Beds,2 Baths,1 Parking,N/A
,N/A,$440.00 per week,"7 Aspen Street,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,N/A
,N/A,$350.00 per week,"56 Maple Avenue,",WENDOUREE VIC 3355,3 Beds,1 Bath,3 Parking,N/A
,N/A,$410 p.w.,"62 Giot Drive,",WENDOUREE VIC 3355,3 Beds,2 Baths,1 Parking,N/A
,N/A,$440.00 per week,"62 Alfredton Drive,",ALFREDTON VIC 3350,3 Beds,2 Baths,2 Parking,N/A
,N/A,$520,"22 Driftwood Street,",AINTREE VIC 3336,4 Beds,2 Baths,2 Parking,N/A
,N/A,"$1,550 per week","201/1 Wallace Avenue,",TOORAK VIC 3142,2 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$400 pw,"127 Walker Street,",BLACK HILL VIC 3350,3 Beds,1 Bath,4 Parking,N/A
,N/A,$550,"G11/110 Roberts Street,",WEST FOOTSCRAY VIC 3012,2 Beds,2 Baths,1 Parking,N/A
,N/A,$500 Per Week,"79 Dorset Drive,",ALFREDTON VIC 3350,4 Beds,2 Baths,2 Parking,N/A
,N/A,$430.00,"5 Pelican Drive,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,N/A
,N/A,$350 weekly,"5/91 Grant St,",SEBASTOPOL VIC 3356,2 Beds,1 Bath,1 Parking,N/A
,N/A,$400 Per Week,"317 Armstrong Street North,",SOLDIERS HILL VIC 3350,3 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$550 per week,"10/949 Albany Highway,",EAST VICTORIA PARK WA 6101,2 Beds,1 Bath,1 Parking,N/A
,N/A,$585 per week,"10/135 Fitzroy Street,",ST KILDA VIC 3182,2 Beds,1 Bath,1 Parking,N/A
,N/A,$500.00,"14 Landale Avenue,",MOUNT CLEAR VIC 3350,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$445,"56 Beartooth Drive,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,N/A
,N/A,$415 pw,"23/26 Beverin Street,",SEBASTOPOL VIC 3356,1 Bed,1 Bath,− Parking,N/A
,N/A,$495,"23 Horwood Drive,",CANADIAN VIC 3350,4 Beds,2 Baths,2 Parking,N/A
,N/A,$395.00,"322 Raglan Street South,",BALLARAT CENTRAL VIC 3350,2 Beds,1 Bath,1 Parking,N/A
,N/A,$450 p.w.,"18 Harold Street,",WENDOUREE VIC 3355,3 Beds,2 Baths,2 Parking,N/A
,N/A,$320.00 per week,"3/1 Maude Street,",WENDOUREE VIC 3355,1 Bed,1 Bath,1 Parking,N/A
,N/A,$450pw,"9314 Western Highway,",WARRENHEIP VIC 3352,5 Beds,2 Baths,1 Parking,N/A
,N/A,$650.00,"1707/408 Spencer Street,",WEST MELBOURNE VIC 3003,2 Beds,1 Bath,− Parking,N/A
,N/A,$640 per week,"20 Teak Street,",CAULFIELD VIC 3162,3 Beds,1 Bath,− Parking,318m²
,N/A,$900.00,"1903/408 Spencer Street,",WEST MELBOURNE VIC 3003,2 Beds,2 Baths,1 Parking,N/A
,N/A,$460 p.w,"34 Revelstoke Way,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,459m²
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$380.00 per week,"8A Saunders Close,",MOUNT PLEASANT VIC 3350,2 Beds,2 Baths,1 Parking,N/A
,N/A,$440.00 per week,"10/4 Lyons Street South,",BALLARAT CENTRAL VIC 3350,2 Beds,1 Bath,1 Parking,N/A
,N/A,$350.00 per week,"15 Hyacinth Grove,",WENDOUREE VIC 3355,2 Beds,1 Bath,3 Parking,N/A
,N/A,$450.00 per week,"60 Creekstone Drive,",ALFREDTON VIC 3350,4 Beds,2 Baths,2 Parking,N/A
,N/A,Contact Agent,N/A,FAWKNER VIC 3060,2 Beds,2 Baths,2 Parking,153m²
,N/A,$450.00 per week,"5 Rawlings Street,",LUCAS VIC 3350,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$400 pw,"1010 Warrenheip Street,",BUNINYONG VIC 3357,2 Beds,1 Bath,1 Parking,N/A
,N/A,$450 p.w.,"23 Wedgetail Drive,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,N/A
,N/A,$250 per week including Bills,"2/18 Canterbury Street,",BROWN HILL VIC 3350,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$250 per week including Bills,"1/425 Clayton Street,",CANADIAN VIC 3350,1 Bed,1 Bath,− Parking,N/A
,N/A,$995 per week,"34 Bird Avenue,",NORTHCOTE VIC 3070,4 Beds,2 Baths,2 Parking,N/A
,N/A,$450.00,"66 Elegante Road,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,N/A
,N/A,$580.00 p.w,"119 Ballarat-Carngham Road,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,511m²
,N/A,$660.00,"1104/408 Spencer Street,",WEST MELBOURNE VIC 3003,2 Beds,1 Bath,− Parking,N/A
,N/A,$780,"2609/545 Station Street,",BOX HILL VIC 3128,2 Beds,2 Baths,1 Parking,N/A
,N/A,$600 pw,"12 Clay Crescent,",ROCKBANK VIC 3335,5 Beds,3 Baths,2 Parking,N/A
,N/A,$560.00 per week,"418 Larter Street,",GOLDEN POINT VIC 3350,2 Beds,2 Baths,5 Parking,N/A
,N/A,$790.00,"1002/408 Spencer Street,",WEST MELBOURNE VIC 3003,2 Beds,2 Baths,− Parking,N/A
,N/A,$390.00,"2/9 Burnett Street,",SEBASTOPOL VIC 3356,3 Beds,2 Baths,1 Parking,N/A
,N/A,$600 per week,N/A,COBURG VIC 3058,2 Beds,1 Bath,− Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$430 p.w,"3 Luck Street,",SEBASTOPOL VIC 3356,4 Beds,2 Baths,2 Parking,N/A
,N/A,$600,"30 Mainview Boulevard,",TRUGANINA VIC 3029,4 Beds,2 Baths,2 Parking,N/A
,N/A,$570 per week Unfurnished Inc. bill,"2/510 Station Street,",BOX HILL VIC 3128,3 Beds,1 Bath,2 Parking,N/A
,N/A,$290 per week,"41 Gillard St,",BURWOOD VIC 3125,1 Bed,1 Bath,− Parking,N/A
,N/A,$430 pw,"19 Yolanda Street,",BONSHAW VIC 3352,4 Beds,2 Baths,2 Parking,N/A
,N/A,$1000 Per Week,"6203/138 Spencer Street,",MELBOURNE VIC 3004,2 Beds,2 Baths,− Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$720 per week,"2206/639 Lonsdale Street,",MELBOURNE VIC 3000,2 Beds,2 Baths,− Parking,N/A
,N/A,$440 per week,"230 Gordon St,",FOOTSCRAY VIC 3011,3 Beds,1 Bath,2 Parking,N/A
,N/A,$675 p.w,"23 Liege Avenue,",NOBLE PARK VIC 3174,3 Beds,2 Baths,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$650 weekly,"1510/828 Whitehorse Rd,",BOX HILL VIC 3128,2 Beds,2 Baths,1 Parking,N/A
,N/A,$380 pw,"524 Barkly Street,",GOLDEN POINT VIC 3350,4 Beds,1 Bath,1 Parking,980m²
,N/A,$550,"6 Garner Grove,",ROCKBANK VIC 3335,4 Beds,2 Baths,2 Parking,N/A
,N/A,$420.00,"11 Whidburn Place,",SEBASTOPOL VIC 3356,4 Beds,2 Baths,2 Parking,N/A
,N/A,$510,"19 HARWICH STREET,",ROCKBANK VIC 3335,4 Beds,2 Baths,2 Parking,N/A
,N/A,$300.00 per week,"5 Eyckens Road,",LUCAS VIC 3350,3 Beds,3 Baths,2 Parking,N/A
,N/A,$380,"6/506 Dana Street,",BALLARAT CENTRAL VIC 3350,2 Beds,1 Bath,− Parking,N/A
,N/A,$800 weekly,"10 Canara St,",DONCASTER EAST VIC 3109,4 Beds,2 Baths,4 Parking,N/A
,N/A,$550,"11 Jobs Road,",ROCKBANK VIC 3335,4 Beds,2 Baths,2 Parking,N/A
,N/A,$700 weekly,"503/10 Wominjeka Walk,",WEST MELBOURNE VIC 3003,2 Beds,2 Baths,1 Parking,N/A
,N/A,$510,"9 Delhi Grove,",ROCKBANK VIC 3335,4 Beds,2 Baths,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,"$1,400.00","25 Shakespeare Avenue,",MOUNT HELEN VIC 3350,8 Beds,4 Baths,2 Parking,N/A
,N/A,$720 per week,"4912/33 ROSE Lane,",MELBOURNE VIC 3000,2 Beds,2 Baths,− Parking,N/A
,N/A,$560pw,"1733 Geelong Road,",MOUNT HELEN VIC 3350,4 Beds,2 Baths,2 Parking,"48,562m²"
,N/A,$400,"2/25 Johnson Street,",BALLARAT CENTRAL VIC 3350,1 Bed,1 Bath,− Parking,N/A
,N/A,$615 pw,"1 Coopworth Way,",ROCKBANK VIC 3335,4 Beds,3 Baths,2 Parking,N/A
,N/A,$680 pw,"76 McKinley Drive,",TRUGANINA VIC 3029,4 Beds,4 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$520 pw,"28 Tamworth Drive,",ROCKBANK VIC 3335,4 Beds,2 Baths,2 Parking,N/A
,N/A,$500 p.w.,"204 Seymour Street,",SOLDIERS HILL VIC 3350,3 Beds,3 Baths,3 Parking,N/A
,N/A,Contact Agent,N/A,FAWKNER VIC 3060,4 Beds,2 Baths,− Parking,220m²
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$480 pw,"42 Sedate Drive,",ROCKBANK VIC 3335,3 Beds,2 Baths,2 Parking,N/A
,N/A,$500 pw,"23 Delhi Grove,",ROCKBANK VIC 3335,4 Beds,2 Baths,2 Parking,N/A
,N/A,$435.00,"29 Bowerbird Grange,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,N/A
,N/A,$500 Per Week,"2007/288 Spencer Street,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,N/A
,N/A,$640 per week,"1/84 Broadway,",ELWOOD VIC 3184,2 Beds,1 Bath,− Parking,N/A
,N/A,"$1,100 per week","3/7A Osburn Ave,",BALWYN NORTH VIC 3104,4 Beds,3 Baths,1 Parking,N/A
,N/A,$494 pw,"5/37 Alexandra Street,",SEBASTOPOL VIC 3356,1 Bed,1 Bath,− Parking,N/A
,N/A,$395 Per Week,"Rear 19 Ballarat Street,",BRUNSWICK VIC 3056,1 Bed,1 Bath,− Parking,N/A
,N/A,$600.00,"108/408 Spencer Street,",WEST MELBOURNE VIC 3003,1 Bed,1 Bath,− Parking,N/A
,N/A,$950 per week,"3 Marmara,",ELSTERNWICK VIC 3185,3 Beds,1 Bath,3 Parking,N/A
,N/A,$439 pw,"17/37 Alexandra Street,",SEBASTOPOL VIC 3356,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$690 per week,"81 Bent Street,",MOONEE PONDS VIC 3039,2 Beds,1 Bath,3 Parking,N/A
,N/A,$370.00,"5 Bell Street,",REDAN VIC 3350,3 Beds,1 Bath,1 Parking,N/A
,N/A,$540 p.w.,"7 Gleno Court,",CARDIGAN VIC 3352,4 Beds,2 Baths,− Parking,N/A
,N/A,$440.00,"24 Volt Street,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,N/A
,N/A,$290 per week,"95 Carinish Road,",CLAYTON VIC 3168,− 0 Beds,1 Bath,− Parking,N/A
,N/A,$445 p.w.,"14 Hotchkiss Way,",SMYTHES CREEK VIC 3351,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,Contact Agent,"892 Hampton st,",BRIGHTON VIC 3186,3 Beds,1 Bath,3 Parking,659m²
,N/A,$400 p.w.,"103 Humffray Street North,",BALLARAT EAST VIC 3350,3 Beds,1 Bath,2 Parking,N/A
,N/A,$250,"57 Ballarat Road,",FOOTSCRAY VIC 3011,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$55 Per Week,"200 Spencer Street,",MELBOURNE VIC 3004,− 0 Beds,− 0 Baths,1 Parking,N/A
,N/A,$275,"5 Elsworth Street,",CANADIAN VIC 3350,2 Beds,1 Bath,1 Parking,N/A
,N/A,$380 p.w.,"17 Mauger Street,",WENDOUREE VIC 3355,3 Beds,1 Bath,1 Parking,N/A
,N/A,$190.00,"3/167 Victoria Street,",BALLARAT EAST VIC 3350,1 Bed,1 Bath,1 Parking,N/A
,N/A,$420 p.w.,"2/61 Gillies Street South,",ALFREDTON VIC 3350,3 Beds,2 Baths,2 Parking,N/A
,N/A,$490 p.w.,"22 Obrien Drive,",ALFREDTON VIC 3350,4 Beds,2 Baths,2 Parking,N/A
,N/A,$450 p.w.,"2 Tait Street,",DELACOMBE VIC 3356,4 Beds,2 Baths,8 Parking,N/A
,N/A,$420 p.w.,"2 Ada Rose Heights,",BROWN HILL VIC 3350,3 Beds,2 Baths,2 Parking,N/A
,N/A,$500 p.w.,"7 Gellibrand Road,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,N/A
,N/A,$340 p.w.,"7 The Grange,",SOLDIERS HILL VIC 3350,2 Beds,1 Bath,1 Parking,N/A
,N/A,$420 p.w.,"17 Barkly Street,",BALLARAT EAST VIC 3350,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$330 p.w.,"1/10 Lake Street,",LAKE WENDOUREE VIC 3350,1 Bed,1 Bath,1 Parking,N/A
,N/A,$550 per week,"8/380 Inkerman Street,",ST KILDA VIC 3182,1 Bed,1 Bath,1 Parking,N/A
,N/A,$420 p.w.,"21 Talbot Street South,",BALLARAT CENTRAL VIC 3350,3 Beds,2 Baths,1 Parking,N/A
,N/A,$350 p.w.,"4 Bastow Lane,",LUCAS VIC 3350,3 Beds,2 Baths,1 Parking,N/A
,N/A,$310 p.w.,"10/114 Lydiard Street North,",BALLARAT CENTRAL VIC 3350,1 Bed,1 Bath,1 Parking,N/A
,N/A,$410 p.w.,"55 Lovenear Grove,",BALLARAT EAST VIC 3350,3 Beds,1 Bath,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$490 p.w.,"49 Patriot Crescent,",SMYTHES CREEK VIC 3351,4 Beds,2 Baths,2 Parking,N/A
,N/A,$850 p.w.,"189 Heinzs Road,",CAMBRIAN HILL VIC 3352,4 Beds,2 Baths,6 Parking,N/A
,N/A,$630 per week,"10 Alfred Street,",BEAUMARIS VIC 3193,3 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$465,"74 Sydney Way,",ALFREDTON VIC 3350,4 Beds,2 Baths,2 Parking,N/A
,N/A,$380 p.w.,"1/6 Manna Gum Heights,",MOUNT PLEASANT VIC 3350,3 Beds,1 Bath,1 Parking,N/A
,N/A,$420 p.w.,"97 Blackmore Road,",SULKY VIC 3352,2 Beds,1 Bath,1 Parking,N/A
,N/A,Contact Agent,"290 Maribyrnong Road,",MOONEE PONDS VIC 3039,4 Beds,1 Bath,− Parking,N/A
,N/A,Contact Agent,N/A,FAWKNER VIC 3060,2 Beds,2 Baths,2 Parking,N/A
,N/A,$580,"1/50 Elder Street,",WATSONIA VIC 3087,3 Beds,2 Baths,1 Parking,N/A
,N/A,$350 p.w.,"24 Yarra Park Drive,",SEBASTOPOL VIC 3356,2 Beds,1 Bath,1 Parking,N/A
,N/A,$390 p.w.,"23 Rowe Street,",BLACK HILL VIC 3350,3 Beds,1 Bath,− Parking,N/A
,N/A,$480,"1/204 Ballarat Road,",FOOTSCRAY VIC 3011,2 Beds,1 Bath,− Parking,N/A
,N/A,$390.00,"16 Browns Parade,",WENDOUREE VIC 3355,3 Beds,1 Bath,2 Parking,N/A
,N/A,$370 p.w.,"309 Errard Street South,",BALLARAT CENTRAL VIC 3350,3 Beds,2 Baths,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$440,"18 Hilderbrand Court,",SEBASTOPOL VIC 3356,4 Beds,2 Baths,2 Parking,N/A
,N/A,$650 Per Week,"706/218 A'Beckett Street,",MELBOURNE VIC 3000,2 Beds,1 Bath,1 Parking,N/A
,N/A,$240,"Berth 30/84A River Esplanade,",DOCKLANDS VIC 3008,1 Bed,1 Bath,1 Parking,50m²
,N/A,Under Application,"6/8 Parring Rd,",BALWYN VIC 3103,2 Beds,1 Bath,2 Parking,N/A
,N/A,$650.00,"904 Davenport Road,",LEARMONTH VIC 3352,3 Beds,2 Baths,− Parking,N/A
,N/A,$65 pw,"539 St Kilda Road,",MELBOURNE VIC 3004,− 0 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$500 p.w.,"1 Jemacra Place,",MOUNT CLEAR VIC 3350,6 Beds,2 Baths,2 Parking,N/A
,N/A,$240 per month,"Car Space/6 Leicester Street,",CARLTON VIC 3053,1 Bed,1 Bath,1 Parking,N/A
,N/A,$480 P/W,"1 Bed 1 Bath/34 Cowper Street,",FOOTSCRAY VIC 3011,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,Available Now - $600 P/W,"2 Bed 2 Bath/34 Cowper Street,",FOOTSCRAY VIC 3011,2 Beds,2 Baths,− Parking,N/A
,N/A,From $300 per week,"133 Droop Street,",FOOTSCRAY VIC 3011,1 Bed,1 Bath,− Parking,N/A
,N/A,From $330 per week,"117-119 Ballarat Road,",FOOTSCRAY VIC 3011,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,$560 per week,"33 Currong Street South,",REID ACT 2612,2 Beds,1 Bath,1 Parking,"2,497m²"
N/A,N/A,$800.00,"6 Hawkins Road,",MONTROSE VIC 3765,5 Beds,2 Baths,− Parking,N/A
N/A,N/A,$550/w & Furnished Available Now,"4502/80 A'Beckett Street,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,$595,"804/333 Exhibition Street,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,$550 per week,"18 Milos Court,",FRASER RISE VIC 3336,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$450,"10 Mccoy Street,",OMEO VIC 3898,3 Beds,1 Bath,3 Parking,N/A
N/A,N/A,$550,"1/45 Chelsey Street,",ARDEER VIC 3022,3 Beds,1 Bath,2 Parking,N/A
N/A,N/A,$450 per week,"9/67 Ballarat Road,",FOOTSCRAY VIC 3011,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$925/week,"2512/138 Spencer Street,",MELBOURNE VIC 3000,2 Beds,2 Baths,− Parking,N/A
N/A,N/A,$420 per week,"2/402 Doveton St, North,",SOLDIERS HILL VIC 3350,3 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$570 weekly,"1501/63 Haig St,",SOUTHBANK VIC 3006,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$400 per week,"213/80 Cheltenham Road,",DANDENONG VIC 3175,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,$560 weekly,"3 Golden Grove,",GLEN WAVERLEY VIC 3150,4 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$600 PER WEEK,"19 Hurkett St,,",MICKLEHAM VIC 3064,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$500,"20 Cromwell Road,",WERRIBEE VIC 3030,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$420,"1/7 Regan Street,",ST ALBANS VIC 3021,1 Bed,1 Bath,1 Parking,N/A
N/A,N/A,$550 Per Week,"17 Appalachian Street,",TRUGANINA VIC 3029,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$520 pw,"44 Mia Street,",ALFREDTON VIC 3350,4 Beds,3 Baths,2 Parking,N/A
N/A,N/A,$420 per week,"3/33 Alexandra Street,",SEBASTOPOL VIC 3356,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$520 per week,"4 Downley Loop,",STRATHTULLOH VIC 3338,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$560 per week,"63 Olympic Avenue,",NORLANE VIC 3214,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$690 weekly,"40 Barak St,",BULLEEN VIC 3105,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$475,"69 Ayesha Avenue,",MELTON SOUTH VIC 3338,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$720 per week,"5 Lignum Court,",TEMPLESTOWE LOWER VIC 3107,5 Beds,3 Baths,2 Parking,N/A
N/A,N/A,$480 Per week until March,"1608/500 Elizabeth Street,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,$800 weekly,"49 Cargill St,",VICTORIA PARK WA 6100,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$520 weekly,"7 Ekari Court,",YALLAMBIE VIC 3085,3 Beds,1 Bath,3 Parking,N/A
